time,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3
2013-03-03 02:00,2013,3,3,2,42.0,49.0,18.0,48.0,900.0,7.0
2013-03-03 03:00,2013,3,3,3,40.0,45.0,19.0,52.0,1100.0,2.0
2013-03-03 04:00,2013,3,3,4,44.0,51.0,16.0,45.0,1000.0,6.0
2013-03-03 05:00,2013,3,3,5,45.0,49.0,12.0,45.0,1100.0,3.0
2013-03-03 06:00,2013,3,3,6,55.0,58.0,12.0,44.0,1100.0,3.0
2013-03-03 07:00,2013,3,3,7,47.0,57.0,12.0,43.0,1000.0,3.0
2013-03-03 08:00,2013,3,3,8,58.0,59.0,17.0,41.0,1100.0,8.0
2013-03-03 09:00,2013,3,3,9,64.0,68.0,83.0,55.0,1300.0,10.0
2013-03-03 10:00,2013,3,3,10,77.0,97.0,133.0,74.0,1500.0,16.0
2013-03-03 11:00,2013,3,3,11,96.0,127.0,83.0,62.0,1200.0,33.0
2013-03-03 12:00,2013,3,3,12,95.0,112.0,87.0,61.0,1200.0,43.0
2013-03-03 13:00,2013,3,3,13,94.0,115.0,75.0,57.0,1100.0,52.0
2013-03-03 14:00,2013,3,3,14,103.0,128.0,66.0,51.0,1000.0,55.0
2013-03-03 15:00,2013,3,3,15,103.0,140.0,64.0,65.0,1000.0,54.0
2013-03-03 16:00,2013,3,3,16,98.0,151.0,63.0,63.0,900.0,54.0
2013-03-03 17:00,2013,3,3,17,82.0,154.0,9.0,19.0,200.0,78.0
2013-03-03 18:00,2013,3,3,18,22.0,70.0,5.0,14.0,200.0,77.0
2013-03-03 19:00,2013,3,3,19,12.0,40.0,18.0,25.0,500.0,41.0
2013-03-03 20:00,2013,3,3,20,18.0,60.0,12.0,29.0,500.0,40.0
2013-03-03 21:00,2013,3,3,21,18.0,52.0,10.0,,300.0,52.0
2013-03-03 22:00,2013,3,3,22,17.0,44.0,34.0,47.0,1200.0,4.0
2013-03-03 23:00,2013,3,3,23,40.0,79.0,29.0,47.0,1000.0,19.0
2013-03-04 00:00,2013,3,4,0,38.0,68.0,27.0,34.0,700.0,33.0
2013-03-04 01:00,2013,3,4,1,28.0,51.0,11.0,6.0,100.0,75.0
2013-03-04 02:00,2013,3,4,2,9.0,24.0,16.0,10.0,100.0,74.0
2013-03-04 03:00,2013,3,4,3,13.0,26.0,13.0,8.0,200.0,73.0
2013-03-04 04:00,2013,3,4,4,6.0,14.0,21.0,12.0,100.0,74.0
2013-03-04 05:00,2013,3,4,5,8.0,26.0,29.0,31.0,400.0,43.0
2013-03-04 06:00,2013,3,4,6,14.0,30.0,31.0,38.0,500.0,35.0
2013-03-04 07:00,2013,3,4,7,13.0,38.0,40.0,55.0,600.0,16.0
2013-03-04 08:00,2013,3,4,8,14.0,42.0,60.0,92.0,3299.0,2.0
2013-03-04 09:00,2013,3,4,9,47.0,117.0,64.0,49.0,500.0,38.0
2013-03-04 10:00,2013,3,4,10,26.0,48.0,34.0,22.0,200.0,66.0
2013-03-04 11:00,2013,3,4,11,15.0,29.0,31.0,23.0,200.0,69.0
2013-03-04 12:00,2013,3,4,12,17.0,28.0,21.0,20.0,200.0,75.0
2013-03-04 13:00,2013,3,4,13,21.0,29.0,13.0,15.0,200.0,84.0
2013-03-04 14:00,2013,3,4,14,16.0,21.0,13.0,14.0,100.0,88.0
2013-03-04 15:00,2013,3,4,15,15.0,19.0,15.0,16.0,100.0,90.0
2013-03-04 16:00,2013,3,4,16,16.0,24.0,14.0,14.0,100.0,91.0
2013-03-04 17:00,2013,3,4,17,20.0,27.0,23.0,26.0,200.0,81.0
2013-03-04 18:00,2013,3,4,18,27.0,36.0,24.0,34.0,300.0,72.0
2013-03-04 19:00,2013,3,4,19,,53.0,23.0,79.0,700.0,18.0
2013-03-04 20:00,2013,3,4,20,,92.0,30.0,90.0,1000.0,8.0
2013-03-04 21:00,2013,3,4,21,,100.0,24.0,54.0,1000.0,25.0
2013-03-04 22:00,2013,3,4,22,,85.0,22.0,54.0,900.0,21.0
2013-03-04 23:00,2013,3,4,23,,74.0,18.0,47.0,900.0,91.0
2013-03-05 00:00,2013,3,5,0,,70.0,16.0,39.0,700.0,91.0
2013-03-05 01:00,2013,3,5,1,,57.0,16.0,31.0,600.0,91.0
2013-03-05 02:00,2013,3,5,2,,51.0,,27.0,600.0,91.0
2013-03-05 03:00,2013,3,5,3,,51.0,13.0,28.0,,91.0
2013-03-05 04:00,2013,3,5,4,,51.0,14.0,,800.0,91.0
2013-03-05 05:00,2013,3,5,5,,53.0,13.0,28.0,800.0,91.0
2013-03-05 06:00,2013,3,5,6,,58.0,15.0,28.0,800.0,91.0
2013-03-05 07:00,2013,3,5,7,,58.0,14.0,36.0,900.0,91.0
2013-03-05 08:00,2013,3,5,8,,62.0,20.0,44.0,1000.0,91.0
2013-03-05 09:00,2013,3,5,9,,69.0,39.0,39.0,1200.0,91.0
2013-03-05 10:00,2013,3,5,10,,98.0,84.0,62.0,1600.0,91.0
2013-03-05 11:00,2013,3,5,11,,122.0,101.0,75.0,1700.0,91.0
2013-03-05 12:00,2013,3,5,12,,135.0,105.0,77.0,1600.0,42.0
2013-03-05 13:00,2013,3,5,13,,142.0,90.0,80.0,1500.0,91.0
2013-03-05 14:00,2013,3,5,14,,146.0,84.0,83.0,,91.0
2013-03-05 15:00,2013,3,5,15,,136.0,75.0,75.0,1100.0,91.0
2013-03-05 16:00,2013,3,5,16,,136.0,77.0,82.0,1100.0,88.0
2013-03-05 17:00,2013,3,5,17,3.0,158.0,80.0,79.0,1200.0,88.0
2013-03-05 18:00,2013,3,5,18,3.0,184.0,82.0,83.0,1600.0,88.0
2013-03-05 19:00,2013,3,5,19,3.0,233.0,61.0,150.0,2299.0,88.0
2013-03-05 20:00,2013,3,5,20,189.0,243.0,54.0,124.0,2500.0,88.0
2013-03-05 21:00,2013,3,5,21,200.0,233.0,54.0,123.0,2200.0,88.0
2013-03-05 22:00,2013,3,5,22,182.0,203.0,47.0,92.0,1899.0,88.0
2013-03-05 23:00,2013,3,5,23,163.0,163.0,42.0,90.0,1899.0,88.0
2013-03-06 00:00,2013,3,6,0,156.0,159.0,38.0,67.0,1700.0,88.0
2013-03-06 01:00,2013,3,6,1,142.0,142.0,34.0,58.0,1500.0,88.0
2013-03-06 02:00,2013,3,6,2,154.0,132.0,29.0,63.0,1700.0,88.0
2013-03-06 03:00,2013,3,6,3,134.0,136.0,25.0,51.0,1600.0,88.0
2013-03-06 04:00,2013,3,6,4,154.0,128.0,21.0,51.0,1600.0,88.0
2013-03-06 05:00,2013,3,6,5,135.0,138.0,21.0,57.0,1600.0,88.0
2013-03-06 06:00,2013,3,6,6,132.0,143.0,31.0,76.0,1800.0,88.0
2013-03-06 07:00,2013,3,6,7,130.0,143.0,31.0,79.0,1800.0,88.0
2013-03-06 08:00,2013,3,6,8,134.0,150.0,51.0,84.0,1899.0,88.0
2013-03-06 09:00,2013,3,6,9,142.0,160.0,70.0,91.0,2100.0,88.0
2013-03-06 10:00,2013,3,6,10,175.0,182.0,83.0,91.0,2100.0,88.0
2013-03-06 11:00,2013,3,6,11,188.0,192.0,103.0,91.0,1800.0,88.0
2013-03-06 12:00,2013,3,6,12,175.0,185.0,113.0,91.0,1700.0,88.0
2013-03-06 13:00,2013,3,6,13,170.0,178.0,89.0,80.0,1600.0,88.0
2013-03-06 14:00,2013,3,6,14,121.0,159.0,96.0,71.0,1399.0,88.0
2013-03-06 15:00,2013,3,6,15,140.0,141.0,112.0,66.0,1399.0,84.0
2013-03-06 16:00,2013,3,6,16,150.0,156.0,127.0,62.0,1399.0,70.0
2013-03-06 17:00,2013,3,6,17,149.0,170.0,118.0,83.0,1500.0,65.0
2013-03-06 18:00,2013,3,6,18,177.0,252.0,90.0,96.0,1700.0,65.0
2013-03-06 19:00,2013,3,6,19,173.0,316.0,61.0,117.0,2200.0,65.0
2013-03-06 20:00,2013,3,6,20,192.0,340.0,67.0,144.0,4299.0,65.0
2013-03-06 21:00,2013,3,6,21,267.0,354.0,66.0,150.0,4400.0,65.0
2013-03-06 22:00,2013,3,6,22,288.0,354.0,54.0,132.0,3500.0,65.0
2013-03-06 23:00,2013,3,6,23,245.0,279.0,49.0,127.0,4000.0,65.0
2013-03-07 00:00,2013,3,7,0,240.0,276.0,44.0,116.0,3500.0,65.0
2013-03-07 01:00,2013,3,7,1,231.0,239.0,33.0,101.0,2600.0,65.0
2013-03-07 02:00,2013,3,7,2,174.0,197.0,32.0,104.0,3200.0,65.0
2013-03-07 03:00,2013,3,7,3,203.0,205.0,34.0,101.0,2399.0,65.0
2013-03-07 04:00,2013,3,7,4,142.0,173.0,32.0,98.0,2399.0,65.0
2013-03-07 05:00,2013,3,7,5,165.0,184.0,20.0,88.0,2299.0,65.0
2013-03-07 06:00,2013,3,7,6,151.0,161.0,16.0,85.0,2399.0,65.0
2013-03-07 07:00,2013,3,7,7,142.0,165.0,23.0,84.0,2100.0,65.0
2013-03-07 08:00,2013,3,7,8,126.0,135.0,38.0,85.0,2200.0,65.0
2013-03-07 09:00,2013,3,7,9,128.0,139.0,89.0,100.0,1899.0,65.0
2013-03-07 10:00,2013,3,7,10,144.0,171.0,126.0,78.0,1200.0,65.0
2013-03-07 11:00,2013,3,7,11,116.0,138.0,128.0,87.0,1399.0,65.0
2013-03-07 12:00,2013,3,7,12,122.0,169.0,144.0,113.0,1800.0,65.0
2013-03-07 13:00,2013,3,7,13,181.0,222.0,104.0,95.0,1600.0,65.0
2013-03-07 14:00,2013,3,7,14,135.0,166.0,83.0,87.0,1300.0,68.0
2013-03-07 15:00,2013,3,7,15,144.0,181.0,81.0,118.0,1800.0,68.0
2013-03-07 16:00,2013,3,7,16,190.0,336.0,100.0,163.0,2600.0,68.0
2013-03-07 17:00,2013,3,7,17,290.0,553.0,75.0,177.0,2700.0,68.0
2013-03-07 18:00,2013,3,7,18,350.0,,67.0,199.0,3000.0,68.0
2013-03-07 19:00,2013,3,7,19,363.0,,57.0,198.0,3500.0,4.0
2013-03-07 20:00,2013,3,7,20,354.0,545.0,55.0,205.0,4400.0,68.0
2013-03-07 21:00,2013,3,7,21,371.0,418.0,56.0,169.0,3500.0,68.0
2013-03-07 22:00,2013,3,7,22,264.0,318.0,52.0,124.0,2399.0,68.0
2013-03-07 23:00,2013,3,7,23,228.0,229.0,47.0,145.0,3000.0,68.0
2013-03-08 00:00,2013,3,8,0,223.0,252.0,40.0,113.0,2700.0,68.0
2013-03-08 01:00,2013,3,8,1,221.0,230.0,43.0,118.0,2700.0,68.0
2013-03-08 02:00,2013,3,8,2,208.0,234.0,32.0,78.0,2100.0,68.0
2013-03-08 03:00,2013,3,8,3,195.0,206.0,28.0,84.0,2399.0,68.0
2013-03-08 04:00,2013,3,8,4,173.0,193.0,24.0,66.0,1899.0,68.0
2013-03-08 05:00,2013,3,8,5,174.0,180.0,24.0,78.0,2000.0,68.0
2013-03-08 06:00,2013,3,8,6,211.0,235.0,34.0,92.0,2100.0,68.0
2013-03-08 07:00,2013,3,8,7,197.0,213.0,44.0,99.0,2399.0,68.0
2013-03-08 08:00,2013,3,8,8,227.0,232.0,61.0,102.0,2799.0,68.0
2013-03-08 09:00,2013,3,8,9,240.0,246.0,112.0,98.0,2200.0,68.0
2013-03-08 10:00,2013,3,8,10,173.0,193.0,105.3864,79.4511,,68.0
2013-03-08 11:00,2013,3,8,11,112.0,122.0,66.0,58.0,1000.0,68.0
2013-03-08 12:00,2013,3,8,12,114.0,148.0,57.0,61.0,1000.0,76.0
2013-03-08 13:00,2013,3,8,13,139.0,173.0,48.0,66.0,1200.0,97.0
2013-03-08 14:00,2013,3,8,14,534.0,835.0,114.0,184.0,7299.0,107.0
2013-03-08 15:00,2013,3,8,15,510.0,624.0,159.0,158.0,8000.0,107.0
2013-03-08 16:00,2013,3,8,16,212.0,246.0,112.0,90.0,2299.0,107.0
2013-03-08 17:00,2013,3,8,17,165.0,202.0,74.0,74.0,1399.0,107.0
2013-03-08 18:00,2013,3,8,18,136.0,145.0,52.0,66.0,1100.0,107.0
2013-03-08 19:00,2013,3,8,19,112.0,135.0,40.0,71.0,1000.0,107.0
2013-03-08 20:00,2013,3,8,20,110.0,129.0,36.0,74.0,1200.0,107.0
2013-03-08 21:00,2013,3,8,21,99.0,139.0,33.0,82.0,1399.0,107.0
2013-03-08 22:00,2013,3,8,22,94.0,135.0,38.0,75.0,1399.0,107.0
2013-03-08 23:00,2013,3,8,23,98.0,127.0,29.0,65.0,1399.0,107.0
2013-03-09 00:00,2013,3,9,0,88.0,97.0,29.0,55.0,1300.0,107.0
2013-03-09 01:00,2013,3,9,1,78.0,79.0,24.0,42.0,1200.0,107.0
2013-03-09 02:00,2013,3,9,2,51.0,72.0,,31.0,1000.0,107.0
2013-03-09 03:00,2013,3,9,3,78.0,81.0,25.0,31.0,,107.0
2013-03-09 04:00,2013,3,9,4,77.0,80.0,23.0,,1000.0,107.0
2013-03-09 05:00,2013,3,9,5,80.0,84.0,22.0,27.0,1100.0,107.0
2013-03-09 06:00,2013,3,9,6,96.0,122.0,24.0,71.0,1700.0,107.0
2013-03-09 07:00,2013,3,9,7,116.0,151.0,39.0,92.0,2100.0,107.0
2013-03-09 08:00,2013,3,9,8,118.0,163.0,50.0,87.0,2200.0,107.0
2013-03-09 09:00,2013,3,9,9,125.0,182.0,78.0,81.0,2000.0,107.0
2013-03-09 10:00,2013,3,9,10,126.0,213.0,133.0,64.0,1500.0,107.0
2013-03-09 11:00,2013,3,9,11,50.0,349.0,51.0,26.0,400.0,107.0
2013-03-09 12:00,2013,3,9,12,18.0,308.0,10.0,12.0,200.0,107.0
2013-03-09 13:00,2013,3,9,13,21.0,251.0,6.0,9.0,100.0,107.0
2013-03-09 14:00,2013,3,9,14,27.0,490.0,4.0,7.0,200.0,99.0
2013-03-09 15:00,2013,3,9,15,12.0,208.0,5.0,7.0,200.0,99.0
2013-03-09 16:00,2013,3,9,16,10.0,105.0,6.0,7.0,200.0,99.0
2013-03-09 17:00,2013,3,9,17,12.0,81.0,12.0,8.0,200.0,95.0
2013-03-09 18:00,2013,3,9,18,7.0,42.0,8.0,9.0,200.0,95.0
2013-03-09 19:00,2013,3,9,19,6.0,44.0,9.0,13.0,300.0,95.0
2013-03-09 20:00,2013,3,9,20,12.0,51.0,20.0,21.0,300.0,95.0
2013-03-09 21:00,2013,3,9,21,16.0,67.0,47.0,28.0,400.0,95.0
2013-03-09 22:00,2013,3,9,22,11.0,67.0,29.0,21.0,300.0,95.0
2013-03-09 23:00,2013,3,9,23,16.0,39.0,26.0,20.0,400.0,95.0
2013-03-10 00:00,2013,3,10,0,11.0,33.0,17.0,18.0,300.0,95.0
2013-03-10 01:00,2013,3,10,1,22.0,42.0,27.0,24.0,600.0,95.0
2013-03-10 02:00,2013,3,10,2,30.0,39.0,28.0,33.0,800.0,95.0
2013-03-10 03:00,2013,3,10,3,24.0,34.0,24.0,28.0,500.0,95.0
2013-03-10 04:00,2013,3,10,4,16.0,24.0,19.0,24.0,600.0,95.0
2013-03-10 05:00,2013,3,10,5,12.0,31.0,16.0,24.0,500.0,95.0
2013-03-10 06:00,2013,3,10,6,24.0,47.0,13.0,36.0,800.0,95.0
2013-03-10 07:00,2013,3,10,7,22.0,36.0,15.0,52.0,1200.0,95.0
2013-03-10 08:00,2013,3,10,8,30.0,52.0,45.0,57.0,800.0,95.0
2013-03-10 09:00,2013,3,10,9,57.0,84.0,86.0,63.0,900.0,95.0
2013-03-10 10:00,2013,3,10,10,71.0,94.0,79.0,59.0,1000.0,95.0
2013-03-10 11:00,2013,3,10,11,66.0,105.0,53.0,61.0,900.0,95.0
2013-03-10 12:00,2013,3,10,12,49.0,58.0,34.0,52.0,700.0,95.0
2013-03-10 13:00,2013,3,10,13,27.0,44.0,26.0,38.0,600.0,95.0
2013-03-10 14:00,2013,3,10,14,33.0,44.0,24.0,32.0,600.0,92.0
2013-03-10 15:00,2013,3,10,15,40.0,42.0,24.0,30.0,500.0,92.0
2013-03-10 16:00,2013,3,10,16,34.0,51.0,21.0,32.0,500.0,91.0
2013-03-10 17:00,2013,3,10,17,34.0,88.0,26.0,40.0,500.0,89.0
2013-03-10 18:00,2013,3,10,18,45.0,112.0,25.0,44.0,400.0,84.0
2013-03-10 19:00,2013,3,10,19,49.0,102.0,38.0,52.0,600.0,79.0
2013-03-10 20:00,2013,3,10,20,73.0,118.0,42.0,71.0,900.0,79.0
2013-03-10 21:00,2013,3,10,21,101.0,142.0,39.0,104.0,1500.0,79.0
2013-03-10 22:00,2013,3,10,22,88.0,122.0,27.0,76.0,1300.0,79.0
2013-03-10 23:00,2013,3,10,23,89.0,110.0,26.0,68.0,1300.0,79.0
2013-03-11 00:00,2013,3,11,0,95.0,111.0,22.0,59.0,1300.0,79.0
2013-03-11 01:00,2013,3,11,1,78.0,85.0,18.0,42.0,1000.0,79.0
2013-03-11 02:00,2013,3,11,2,69.0,77.0,17.0,35.0,800.0,79.0
2013-03-11 03:00,2013,3,11,3,70.0,72.0,15.0,33.0,800.0,79.0
2013-03-11 04:00,2013,3,11,4,66.0,72.0,14.0,31.0,700.0,79.0
2013-03-11 05:00,2013,3,11,5,70.0,75.0,11.0,32.0,800.0,79.0
2013-03-11 06:00,2013,3,11,6,73.0,82.0,10.0,36.0,800.0,79.0
2013-03-11 07:00,2013,3,11,7,73.0,83.0,11.0,42.0,800.0,79.0
2013-03-11 08:00,2013,3,11,8,94.0,106.0,16.0,50.0,1100.0,79.0
2013-03-11 09:00,2013,3,11,9,99.0,140.0,30.0,50.0,1100.0,79.0
2013-03-11 10:00,2013,3,11,10,118.0,136.0,91.0,68.0,1399.0,79.0
2013-03-11 11:00,2013,3,11,11,119.0,135.0,113.0,66.0,1300.0,79.0
2013-03-11 12:00,2013,3,11,12,128.0,133.0,122.0,67.0,1200.0,79.0
2013-03-11 13:00,2013,3,11,13,123.0,131.0,144.0,72.0,1200.0,79.0
2013-03-11 14:00,2013,3,11,14,130.0,141.0,160.0,82.0,1300.0,79.0
2013-03-11 15:00,2013,3,11,15,139.0,157.0,159.0,94.0,1300.0,79.0
2013-03-11 16:00,2013,3,11,16,139.0,164.0,150.0,92.0,1300.0,77.0
2013-03-11 17:00,2013,3,11,17,139.0,174.0,139.0,98.0,1300.0,71.0
2013-03-11 18:00,2013,3,11,18,140.0,211.0,109.0,109.0,1300.0,56.0
2013-03-11 19:00,2013,3,11,19,153.0,218.0,95.0,119.0,1500.0,47.0
2013-03-11 20:00,2013,3,11,20,165.0,199.0,82.0,116.0,1899.0,47.0
2013-03-11 21:00,2013,3,11,21,208.0,246.0,80.0,118.0,2799.0,47.0
2013-03-11 22:00,2013,3,11,22,199.0,238.0,77.0,119.0,2299.0,47.0
2013-03-11 23:00,2013,3,11,23,182.0,219.0,67.0,107.0,1800.0,47.0
2013-03-12 00:00,2013,3,12,0,169.0,204.0,54.0,100.0,1800.0,47.0
2013-03-12 01:00,2013,3,12,1,161.0,182.0,51.0,96.0,1800.0,47.0
2013-03-12 02:00,2013,3,12,2,151.0,171.0,45.0,90.0,1700.0,47.0
2013-03-12 03:00,2013,3,12,3,136.0,150.0,49.0,90.0,1500.0,47.0
2013-03-12 04:00,2013,3,12,4,131.0,149.0,53.0,91.0,1399.0,47.0
2013-03-12 05:00,2013,3,12,5,127.0,144.0,40.0,90.0,1399.0,47.0
2013-03-12 06:00,2013,3,12,6,116.0,135.0,56.0,103.0,1300.0,47.0
2013-03-12 07:00,2013,3,12,7,99.0,109.0,22.0,99.0,1200.0,47.0
2013-03-12 08:00,2013,3,12,8,80.0,83.0,14.0,96.0,1200.0,47.0
2013-03-12 09:00,2013,3,12,9,82.0,87.0,9.0,94.0,1300.0,47.0
2013-03-12 10:00,2013,3,12,10,110.0,87.0,11.0,99.0,1300.0,47.0
2013-03-12 11:00,2013,3,12,11,109.0,87.0,13.0,98.0,1399.0,47.0
2013-03-12 12:00,2013,3,12,12,118.0,79.0,16.0,85.0,1200.0,47.0
2013-03-12 13:00,2013,3,12,13,112.0,71.0,21.0,78.0,1100.0,47.0
2013-03-12 14:00,2013,3,12,14,117.0,78.0,17.0,72.0,1100.0,47.0
2013-03-12 15:00,2013,3,12,15,110.0,65.0,19.0,67.0,1000.0,47.0
2013-03-12 16:00,2013,3,12,16,112.0,73.0,22.0,68.0,1000.0,39.0
2013-03-12 17:00,2013,3,12,17,101.0,120.0,40.0,99.0,1300.0,22.0
2013-03-12 18:00,2013,3,12,18,118.0,125.0,28.0,96.0,1300.0,16.0
2013-03-12 19:00,2013,3,12,19,137.0,125.0,25.0,89.0,1399.0,16.0
2013-03-12 20:00,2013,3,12,20,66.0,42.0,22.0,53.0,700.0,28.0
2013-03-12 21:00,2013,3,12,21,37.0,25.0,22.0,45.0,500.0,31.0
2013-03-12 22:00,2013,3,12,22,46.0,60.0,19.0,42.0,800.0,31.0
2013-03-12 23:00,2013,3,12,23,12.0,61.0,48.0,22.0,300.0,70.0
2013-03-13 00:00,2013,3,13,0,3.0,6.0,17.0,9.0,200.0,82.0
2013-03-13 01:00,2013,3,13,1,3.0,6.0,14.0,11.0,300.0,82.0
2013-03-13 02:00,2013,3,13,2,3.0,6.0,14.0,11.0,200.0,82.0
2013-03-13 03:00,2013,3,13,3,3.0,6.0,20.0,16.0,,82.0
2013-03-13 04:00,2013,3,13,4,3.0,6.0,20.0,17.0,200.0,82.0
2013-03-13 05:00,2013,3,13,5,13.0,16.0,21.0,21.0,300.0,82.0
2013-03-13 06:00,2013,3,13,6,11.0,15.0,18.0,30.0,400.0,82.0
2013-03-13 07:00,2013,3,13,7,3.0,12.0,17.0,34.0,500.0,82.0
2013-03-13 08:00,2013,3,13,8,17.0,20.0,23.0,32.0,500.0,82.0
2013-03-13 09:00,2013,3,13,9,7.0,14.0,27.0,21.0,300.0,82.0
2013-03-13 10:00,2013,3,13,10,3.0,6.0,19.0,15.0,200.0,82.0
2013-03-13 11:00,2013,3,13,11,8.0,10.0,13.0,10.0,200.0,82.0
2013-03-13 12:00,2013,3,13,12,3.0,6.0,11.0,8.0,100.0,84.0
2013-03-13 13:00,2013,3,13,13,3.0,6.0,10.0,7.0,100.0,88.0
2013-03-13 14:00,2013,3,13,14,3.0,6.0,13.0,9.0,200.0,88.0
2013-03-13 15:00,2013,3,13,15,3.0,6.0,13.0,9.0,,88.0
2013-03-13 16:00,2013,3,13,16,3.0,10.0,15.0,10.0,200.0,89.0
2013-03-13 17:00,2013,3,13,17,3.0,8.0,12.0,10.0,200.0,90.0
2013-03-13 18:00,2013,3,13,18,11.0,20.0,17.0,16.0,200.0,90.0
2013-03-13 19:00,2013,3,13,19,17.0,59.0,10.0,28.0,300.0,90.0
2013-03-13 20:00,2013,3,13,20,39.0,58.0,12.0,54.0,800.0,90.0
2013-03-13 21:00,2013,3,13,21,39.0,43.0,10.0,35.0,700.0,90.0
2013-03-13 22:00,2013,3,13,22,33.0,28.0,8.0,27.0,500.0,90.0
2013-03-13 23:00,2013,3,13,23,20.0,22.0,8.0,22.0,500.0,90.0
2013-03-14 00:00,2013,3,14,0,55.0,100.0,22.0,71.0,1100.0,90.0
2013-03-14 01:00,2013,3,14,1,65.0,100.0,14.0,75.0,1300.0,90.0
2013-03-14 02:00,2013,3,14,2,63.0,81.0,16.0,73.0,1300.0,90.0
